#Anno_Riferimento,Tipologia_Amministrazione,Regione_Fornitore,Regione_PA,Tipo_Negoziazione,N_negoziazioni_stipulate,N_Contratti_Stipulati,Valore_Base_Asta,Perc_negoziazioni_base_asta_valorizzata,Valore_contratti_stipulati,N_Medio_Fornitori_Partecipanti,N_Fornitori_con_contratti_stipulati,N_PA_Appaltanti,N_PO,Durata_media_negoziazione,Tempi_Medi_Stipula
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","SICILIA","BASILICATA","RdO","1","1","838,5",,"690","1","1","1","1","20","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","BASILICATA","RdO","2","2","5900",,"5076","2,5","1","2","2","35,5","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CALABRIA","BASILICATA","RdO","1","1","3700",,"3283,9","3","1","1","1","28","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CAMPANIA","BASILICATA","RdO","7","7","67479,92",,"68250,28","2,43","4","3","3","33,43","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","BASILICATA","RdO","2","2","8800",,"8323,8","1,5","2","2","2","55,5","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","BASILICATA","RdO","35","46","373017,79",,"323278,02","1,7","20","4","6","42,04","0,35"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","BASILICATA","BASILICATA","RdO","53","70","641407,47",,"520514,89","1,56","29","7","9","32,77","0,1"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","BASILICATA","RdO","10","11","66964,25",,"53174,64","1,55","5","2","3","40,27","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LAZIO","VALLE D'AOSTA","RdO","6","6","55045",,"44759","3,83","5","4","4","23,83","0,67"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PUGLIA","VALLE D'AOSTA","RdO","1","1","2200",,"1752","12","1","1","1","12","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","UMBRIA","VALLE D'AOSTA","RdO","2","2","7400",,"6709","2,5","2","1","2","27","1,5"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","VALLE D'AOSTA","RdO","9","10","51967",,"49110,8","6,1","6","3","4","35","0,5"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LIGURIA","VALLE D'AOSTA","RdO","1","1","3250",,"2828","2","1","1","1","29","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","SICILIA","VALLE D'AOSTA","RdO","1","1","3170",,"2932,32","2","1","1","1","34","8"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","VALLE D'AOSTA","RdO","4","5","56833",,"50027","2,4","4","2","2","62,6","0,8"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CAMPANIA","VALLE D'AOSTA","RdO","5","5","10925",,"8099,9","6","4","2","3","24","1"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","VALLE D'AOSTA","RdO","13","13","216350",,"197637,59","5,46","12","5","6","38,38","6,38"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","VALLE D'AOSTA","RdO","21","35","223400",,"186211,83","4,8","22","4","5","63,97","2,11"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VALLE D'AOSTA","VALLE D'AOSTA","RdO","17","18","363775",,"334495,99","1,61","17","6","7","53,72","6,72"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","VALLE D'AOSTA","RdO","8","8","11430",,"16124,95","4,88","5","2","2","40","0,25"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","FRIULI VENEZIA GIULIA","VALLE D'AOSTA","RdO","1","1","1200",,"1112","1","1","1","1","22","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LAZIO","EMILIA ROMAGNA","RdO","16","20","828450",,"786917,24","2,95","16","10","13","52,3","7,2"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","MARCHE","EMILIA ROMAGNA","RdO","5","5","82720",,"76311,65","1,8","3","2","4","71","11,4"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PUGLIA","EMILIA ROMAGNA","RdO","3","3","42500",,"34290","3,67","3","2","2","36,33","6"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","UMBRIA","EMILIA ROMAGNA","RdO","4","5","55045",,"50689,8","1,2","2","2","2","33,6","6,2"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","EMILIA ROMAGNA","RdO","35","37","668380,33",,"519821,88","2,32","23","13","17","36,62","6,05"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","LAZIO","RdO","2","2","25500",,"18566","1,5","2","2","2","41","8,5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LIGURIA","LAZIO","RdO","8","14","413890",,"322167,7","2,64","3","5","5","234,21","64,57"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SICILIA","LAZIO","RdO","16","22","543723,19",,"412546,11","2,68","11","7","13","127,64","8,95"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","TOSCANA","LAZIO","RdO","19","33","711917,62",,"572403,94","2,97","16","7","9","199,94","21"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CALABRIA","LAZIO","RdO","2","2","57825,57",,"52219","4,5","2","2","2","137","14"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","LAZIO","RdO","22","26","1103328,26",,"808599,76","2,46","17","9","10","157,5","20,58"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","LAZIO","RdO","10","10","119933,85",,"84975,56","5,2","9","7","9","81,9","4,9"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LOMBARDIA","LAZIO","RdO","98","173","4277695,92",,"3362784,54","3,52","67","9","19","163,6","11,58"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SAN MARINO","LAZIO","RdO","2","2","145000",,"96585,15","2","1","2","2","94,5","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","EMILIA ROMAGNA","LAZIO","RdO","30","60","785685",,"585915,51","3,37","22","9","14","201,53","14,78"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","TRENTINO ALTO ADIGE","LAZIO","RdO","3","3","240000",,"222866,1","3,33","3","2","3","135,33","25,33"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","FRIULI VENEZIA GIULIA","LAZIO","RdO","5","8","85030",,"67405,81","4","5","4","5","76,75","1,75"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","MARCHE","RdO","92","97","1677688,76",,"1611406,71","2,06","44","1","16","41,88","1,26"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MARCHE","MARCHE","RdO","478","498","7239270,39",,"7360119,52","2,01","152","1","23","40,55","1,69"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MOLISE","MARCHE","RdO","1","2","1970",,"480","2,5","1","1","1","81","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","MARCHE","RdO","20","20","206949,21",,"239982,79","3,45","10","1","9","57,5","0,1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","UMBRIA","MARCHE","RdO","32","32","228088,2",,"208929,89","2,81","13","1","11","48,09","0,66"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","MARCHE","RdO","118","133","1481850,38",,"1385543,89","2,38","46","1","12","70,87","1,62"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","MARCHE","RdO","26","27","264131,98",,"226814,32","2,33","13","1","8","31,93","0,7"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LIGURIA","MARCHE","RdO","17","18","209287,49",,"203140,72","4,17","9","1","7","71,78","2,33"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SICILIA","MARCHE","RdO","9","9","35736",,"23667,22","6,78","8","1","6","28,89","0,67"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","TOSCANA","MARCHE","RdO","34","35","309091,24",,"273602,11","2","15","1","10","57,49","0,63"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CALABRIA","MARCHE","RdO","4","4","83700",,"49824","7,75","2","1","1","52,5","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","MARCHE","RdO","21","21","232764,8",,"241245,3","3,57","14","1","7","57,33","1,9"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","MARCHE","RdO","29","29","657179,85",,"610098,14","2,76","18","1","8","80,45","0,34"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SARDEGNA","MARCHE","RdO","3","3","6821,5",,"5725,3","1,33","2","1","2","13,33","1"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LOMBARDIA","MARCHE","RdO","316","341","6874905,87",,"7083763,75","1,87","138","1","19","58,73","1,37"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","BASILICATA","MARCHE","RdO","2","2","15400",,"15214,5","12","2","1","1","31,5","3,5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SAN MARINO","MARCHE","RdO","2","2","2500",,"2243","1","1","1","1","69","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PAESI BASSI","MARCHE","RdO","4","4","207230",,"205352","1,5","2","1","3","43","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","EMILIA ROMAGNA","MARCHE","RdO","102","105","1969590,13",,"2315521,46","2,01","52","1","13","53,62","0,9"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","TRENTINO ALTO ADIGE","MARCHE","RdO","21","21","57683,8",,"93857,32","2,1","4","1","7","31,14","0,14"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","FRIULI VENEZIA GIULIA","MARCHE","RdO","18","18","284062,1",,"205979,06","1,72","7","1","6","37,22","0,11"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","MOLISE","RdO","12","12","208620",,"180368","1,83","10","1","1","24,42","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MARCHE","MOLISE","RdO","9","9","204520",,"172204,85","2,33","5","1","1","35","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MOLISE","MOLISE","RdO","138","139","498516",,"380980,25","2,11","18","1","1","30,19","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","MOLISE","RdO","18","18","144750",,"103508,27","2,89","6","1","1","38,83","0,17"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","UMBRIA","MOLISE","RdO","1","1","12000",,"10738","3","1","1","1","167","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","MOLISE","RdO","30","35","131850",,"80185,25","2,51","13","1","1","44,03","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","MOLISE","RdO","36","36","506100",,"418287,04","1,89","7","1","1","42,92","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LIGURIA","MOLISE","RdO","4","4","117850",,"95220","1,25","1","1","1","22,5","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SICILIA","MOLISE","RdO","2","2","8750",,"4782,35","2,5","2","1","1","27","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","TOSCANA","MOLISE","RdO","4","4","5250",,"3268,25","2,75","4","1","1","37,5","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CALABRIA","MOLISE","RdO","5","5","18750",,"10137,64","3","3","1","1","23,4","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","MOLISE","RdO","46","46","295060",,"205011,23","2,57","13","1","1","28,02","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","MOLISE","RdO","7","7","26500",,"22277,5","1,14","5","1","1","23,57","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LOMBARDIA","MOLISE","RdO","51","51","560068",,"413083,95","2,27","28","1","1","36,61","0,04"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","BASILICATA","MOLISE","RdO","3","3","9600",,"4296","6","2","1","1","18","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","EMILIA ROMAGNA","MOLISE","RdO","9","9","21400",,"11188,53","2,44","5","1","1","27,11","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","TRENTINO ALTO ADIGE","MOLISE","RdO","3","3","8500",,"6716,97","1,67","2","1","1","31,33","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","PUGLIA","RdO","2","2","73800",,"63535,04","1,5","2","2","2","130","2"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MOLISE","PUGLIA","RdO","1","1","30000",,"24219","4","1","1","1","105","11"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","PUGLIA","RdO","3","3","33000",,"28493","2,67","3","2","3","67,67","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","PUGLIA","RdO","2","2","7000",,"4684","2,5","2","2","2","28","1,5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SICILIA","PUGLIA","RdO","1","1","18000",,"17100","7","1","1","1","75","9"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","PUGLIA","RdO","3","3","75579,6",,"63302,23","7,67","3","3","3","40,33","3,33"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LOMBARDIA","PUGLIA","RdO","3","3","50800",,"44905","4,33","3","1","2","78,67","0,33"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","EMILIA ROMAGNA","PUGLIA","RdO","1","1","22900",,"22300","2","1","1","1","41","5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LAZIO","UMBRIA","RdO","53","56","1769788,79",,"1510181,24","1,64","28","2","3","107,45","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","MARCHE","UMBRIA","RdO","16","19","417970",,"357948,78","2,32","9","2","2","129,42","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PUGLIA","UMBRIA","RdO","2","3","24002,4",,"13147,72","7,67","2","2","2","113,67","0,67"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","UMBRIA","UMBRIA","RdO","96","107","2110419,63",,"1698091,87","2,08","45","2","6","82,55","0,16"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","VENETO","UMBRIA","RdO","21","23","674983,8",,"430327,42","2,52","14","2","4","110,65","0,3"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","ABRUZZO","UMBRIA","RdO","2","2","27200",,"23960","1,5","2","2","2","77,5","0,5"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LIGURIA","UMBRIA","RdO","6","6","33238",,"27215","2","3","2","2","110,5","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SICILIA","UMBRIA","RdO","2","3","5680",,"1954","6,33","2","2","2","114,33","0,67"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","TOSCANA","UMBRIA","RdO","11","12","483660,9",,"423844,93","2,33","12","2","4","90,08","1,42"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","ABRUZZO","EMILIA ROMAGNA","RdO","1","1","38000",,"39115,24","1","1","1","1","15","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LIGURIA","EMILIA ROMAGNA","RdO","2","2","39855",,"33723,3","1","2","2","2","19","2,5"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","SICILIA","EMILIA ROMAGNA","RdO","6","6","203540",,"187754","4,67","6","3","5","37,5","0,5"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","EMILIA ROMAGNA","RdO","12","12","553039,46",,"490160,81","6,83","11","5","8","45,67","1,08"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CALABRIA","EMILIA ROMAGNA","RdO","2","2","103600",,"101200","11,5","2","2","2","30","3,5"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CAMPANIA","EMILIA ROMAGNA","RdO","6","6","101638,13",,"68230,05","2,67","6","2","4","52,17","6,33"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","EMILIA ROMAGNA","RdO","4","4","15500",,"13806,5","2,25","4","2","4","24","0,75"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","EMILIA ROMAGNA","RdO","36","37","961372,27",,"865584,24","1,89","33","11","19","51,59","5,86"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VALLE D'AOSTA","EMILIA ROMAGNA","RdO","1","1","31000",,"31040","1","1","1","1","15","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","EMILIA ROMAGNA","RdO","123","130","6446450,12",,"5861222,75","2,26","105","24","32","49,83","10,69"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TRENTINO ALTO ADIGE","EMILIA ROMAGNA","RdO","4","4","64275,9",,"57254","1,5","3","4","4","24,25","11"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","FRIULI VENEZIA GIULIA","EMILIA ROMAGNA","RdO","9","9","102413,85",,"88374","2,67","4","5","6","30,22","3"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LAZIO","TRENTINO ALTO ADIGE","RdO","1","1","100836",,"100830","1","1","1","1","11","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","MOLISE","TRENTINO ALTO ADIGE","RdO","1","1","39000",,"38500","1","1","1","1","20","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PUGLIA","TRENTINO ALTO ADIGE","RdO","1","1","25000",,"16500","2","1","1","1","14","1"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","TRENTINO ALTO ADIGE","RdO","10","10","154959",,"143715,56","2,8","6","7","7","30,7","1"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","TRENTINO ALTO ADIGE","RdO","1","1","11870",,"11866,22","1","1","1","1","5","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","TRENTINO ALTO ADIGE","RdO","10","10","411850",,"371110,66","3,8","10","5","7","35,7","6,3"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","TRENTINO ALTO ADIGE","RdO","3","3","157693",,"153056","1,33","3","3","3","53,33","29"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TRENTINO ALTO ADIGE","TRENTINO ALTO ADIGE","RdO","29","29","686910,24",,"614457,29","1,59","19","7","8","19,24","4,03"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","FRIULI VENEZIA GIULIA","TRENTINO ALTO ADIGE","RdO","1","1","475",,"472,5","1","1","1","1","28","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LAZIO","FRIULI VENEZIA GIULIA","RdO","6","6","756020,69",,"603928,57","2,67","6","4","4","65","29,33"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","MOLISE","FRIULI VENEZIA GIULIA","RdO","1","1","14000",,"7605","13","1","1","1","12","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PUGLIA","FRIULI VENEZIA GIULIA","RdO","3","3","22000",,"18952","1,33","3","3","3","18","3,67"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","UMBRIA","FRIULI VENEZIA GIULIA","RdO","1","1","137500",,"128150","3","1","1","1","20","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","VENETO","FRIULI VENEZIA GIULIA","RdO","23","23","893727,64",,"782101,54","2,39","20","8","10","29,48","1,26"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","SICILIA","FRIULI VENEZIA GIULIA","RdO","2","2","11100",,"8446","1","2","2","2","15,5","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TOSCANA","FRIULI VENEZIA GIULIA","RdO","3","3","33672,13",,"31992,13","12","3","3","3","20","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CALABRIA","FRIULI VENEZIA GIULIA","RdO","1","1","30000",,"17800","20","1","1","1","13","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","CAMPANIA","FRIULI VENEZIA GIULIA","RdO","2","2","139200",,"117869","10","2","2","2","19,5","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","PIEMONTE","FRIULI VENEZIA GIULIA","RdO","2","2","10200",,"7300","13","2","2","2","11,5","0"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","LOMBARDIA","FRIULI VENEZIA GIULIA","RdO","35","36","2516891,74",,"2196593,4","2,47","25","6","7","34,78","7,81"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","EMILIA ROMAGNA","FRIULI VENEZIA GIULIA","RdO","9","11","161290",,"146095,14","1,64","9","5","5","31,55","2,18"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","TRENTINO ALTO ADIGE","FRIULI VENEZIA GIULIA","RdO","3","3","294500",,"258813","1,67","3","3","3","23","2,67"
"2018","AZIENDE ED ENTI TERRITORIALI DI SERVIZI PUBBLICI","FRIULI VENEZIA GIULIA","FRIULI VENEZIA GIULIA","RdO","92","96","3221489",,"2787111,98","3,59","74","14","25","27,82","3,16"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","LAZIO","RdO","103","105","8748803,86",,"7475065,05","2,14","67","17","25","58,4","9,39"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","MARCHE","LAZIO","RdO","5","5","371979",,"354933","1,6","3","2","3","59,6","20,6"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","PUGLIA","LAZIO","RdO","2","2","300700",,"292920","1","2","2","2","120","28"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","UMBRIA","LAZIO","RdO","4","4","304000",,"263066,61","3","3","3","3","58","21,5"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","VENETO","LAZIO","RdO","9","9","568025",,"429352,19","4,11","9","6","7","48,44","4,89"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","ABRUZZO","LAZIO","RdO","3","3","67670",,"35250,2","2,67","2","3","3","30","0,33"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LIGURIA","LAZIO","RdO","4","4","400500",,"177941,67","4,25","3","3","3","78,25","0,5"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","SICILIA","LAZIO","RdO","7","7","228012,88",,"199571,57","2,14","6","6","6","56","8,43"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","TOSCANA","LAZIO","RdO","8","8","386956,95",,"333308,92","1,5","8","4","4","63","13,38"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","CAMPANIA","LAZIO","RdO","13","13","1050705,83",,"770516,36","7,62","13","6","7","28,77","3,15"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","PIEMONTE","LAZIO","RdO","9","9","944898",,"765610,62","3,11","9","6","7","80,11","8,56"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LOMBARDIA","LAZIO","RdO","71","76","3892105,08",,"3132770,43","2,47","47","11","15","49,39","4,57"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","BASILICATA","LAZIO","RdO","1","1","17000",,"16515","1","1","1","1","42","6"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","EMILIA ROMAGNA","LAZIO","RdO","4","4","283500",,"196433,6","1,5","4","4","4","69,25","14"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","FRIULI VENEZIA GIULIA","LAZIO","RdO","1","1","3000",,"2998","1","1","1","1","11","0"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","PUGLIA","PUGLIA","RdO","3","3","36725",,"29875","3,33","3","1","1","55","0,33"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LOMBARDIA","PUGLIA","RdO","1","1","1500",,"1100","5","1","1","1","28","3"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LAZIO","CAMPANIA","RdO","7","7","109000",,"93210,11","1,29","6","1","1","14,43","0"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","PUGLIA","CAMPANIA","RdO","1","1","12000",,"9700","1","1","1","1","11","0"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","LIGURIA","CAMPANIA","RdO","1","1","3600",,"2790","1","1","1","1","16","0"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","TOSCANA","CAMPANIA","RdO","2","2","1265",,"1174,5","1","2","1","1","12","0"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","CAMPANIA","CAMPANIA","RdO","19","19","1839543,85",,"1540530,25","2,79","17","1","1","26,32","0"
"2018","S.P.A. DELLO STATO E SOCIETA' PARTECIPATE STATALI","PIEMONTE","CAMPANIA","RdO","3","3","215600",,"30900","1","2","1","1","11,67","1,67"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CALABRIA","UMBRIA","RdO","4","4","257500",,"75840","3,75","2","1","1","115,5","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","CAMPANIA","UMBRIA","RdO","6","7","115217,2",,"71621,48","4,29","3","2","2","86,57","0,29"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","PIEMONTE","UMBRIA","RdO","10","10","165846,7",,"163111,09","1","8","2","3","79,1","0"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","LOMBARDIA","UMBRIA","RdO","102","117","3081643,3",,"2704653,83","2,03","62","2","4","122,58","0,34"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","BASILICATA","UMBRIA","RdO","1","1","55000",,"36356,66","3","1","1","1","22","9"
"2018","AZIENDE SANITARIE LOCALI E PROVINCIALI","SAN MARINO","UMBRIA","RdO","1","1","201000",,"171432,77","3","1","1","1","66","14"
